cuerpo,fecha,subtitulo,tags,titulo,url,url_imagenes
"Esta mañana se registraron dos siniestros viales que afortunadamente no dejaron personas heridas ni víctimas fatales. Uno sucedió en Jardín América y el otro en Salto Encantado. Alrededor de las 6.30, sobre la ruta nacional N°12 , más precisamente en cercanías al ingreso a los Saltos del Tabay, una mujer de 28 años al mando de un automóvil Fiat Uno Way perdió el control del rodado y despistó hacia la colectora , cuando circulaba en sentido Posadas – Eldorado. Las autoridades se hicieron presentes en el sitio y la joven manifestó no querer recibir asistencia médica, ya que resultó sin lesiones. Por otro lado, en el caso de Salto Encantado se trató de una colisión entre un camión Mercedes Benz semirremolque y un automóvil Renault Logan , que circulaban a la altura del kilómetro 945 de la ruta nacional N°14 . Ambos conductores circulaban en sentido Aristóbulo del Valle – Dos de Mayo y según los primeros datos aportados por la Policía, el vehículo de menor porte intentó traspasar y se vio perjudicado por un espejo de agua causado por la lluvia; en ese momento perdió el control y fue embestido por el camión, lo que derivó finalmente en el despiste del Renault. Sólo se registraron daños materiales y ninguno de los choferes resultó lesionado.",2024-01-02,Este martes se registró un despiste en Jardín América y un choque en Salto Encantado. Afortunadamente no hubo que lamentar heridos ni víctimas fatales.,"#Ilesos,Ruta 12,Ruta 14,Siniestro vial",Tres personas resultaron ilesas en siniestro viales sobre las rutas nacionales 12 y 14,https://www.primeraedicion.com.ar/nota/100775106/tres-personas-resultaron-ilesas-en-siniestro-viales-sobre-las-rutas-nacionales-12-y-14/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/01/Jardin-america-siniestro-min-750x375.jpg
"En casos de siniestros viales, es importante que las familias sepan que no están solas y que hay ayuda estatal y gratuita para la persona siniestrada y sus familiares directos. La Línea 149 es una red federal que funciona dentro de la Agencia Nacional de Seguridad Vial (ANSV) y dentro del Ministerio de Transporte. Mavi Araujo , coordinadora provincial de la línea y miembro activo de “Estrellas Amarillas”, en diálogo con FM 89.3 Santa María de las Misiones , comentó que “la línea está abierta las 24 horas, todos los días del año y marcando nada más que el número 149 (opción 2), automáticamente una persona, un psicólogo, está disponible para, en primer momento, hacer la contención de la persona o de las familias siniestradas”. Luego, hay otras funciones importantes: tras la asistencia psicológica, “se produce la coordinación, todo a través de esta línea, para la asistencia médica o la rehabilitación que se necesita y la ayuda económica, si es que algún jefe de familia fuera la persona siniestrada y la familia quedara sin sustento. Ahí se hace la conexión con el Ministerio de Capital Humano -antes llamado de Desarrollo Social- como para evaluar los casos y ver de qué manera se lo asiste económicamente”, resumió Araujo. También existe el asesoramiento de servicio jurídico, “la ANSV no provee un abogado pero sí hace una derivación a los centros de Acceso a la Justicia”, dijo. Además, se responsabiliza de los traslados y hospedajes de forma gratuita para la familia que va a ir al cuidado de esa persona siniestrada o el traslado también del féretro, en caso de muerte. Asimismo, contó que la línea 149 también asiste a las personas que sufran siniestros viales en otro país. “Se hace a través de los consulados en cualquier país. Ellos se comunican directamente con la Agencia Nacional de Seguridad Vial, con esa Línea 149 de asistencia a víctimas, y a partir de ahí comienza todo el protocolo que lo manejan ellos cuando se está en otro país”. “Todo está contemplado dentro de la línea 149, que es del Estado, que es gratuita y es solamente a través de una llamada de teléfono al número 149 opción 2, que lo hace la familia o la persona siniestrada. Está en todos lados y siempre. Es una línea amplia, nueva”, resaltó.  Una emotiva jornada se llevó a cabo el último miércoles en las calles de Eldorado con el acompañamiento y recuerdo de dos víctimas fatales de siniestros viales, Magalí Arzamendia y Elías Rosas , quienes tienen sus “Estrellas Amarillas” , desgraciadamente por la culpa de otros conductores. El repintado de los íconos de ambos jóvenes se llevó a cabo en el marco de una campaña nacional de concientización vial que realiza la Línea 149 (opción 2) de Asistencia a Víctimas de Siniestros Viales y la asociación sin fines de lucro “Estrellas Amarillas” , apoyada por ordenanza municipal. Mavi Araujo, coordinadora provincial de la Línea 149 y miembro activo de “Estrellas Amarillas” explicó que “el objetivo justamente es concientizar a todos los ciudadanos para que, a través de este ícono que es la estrella, puedan saber que en ese lugar un ser querido nuestro ha perdido la vida por un siniestro vial”. En esta línea, diferenció el siniestro vial de accidente de tránsito, ya que un accidente se puede prevenir; en cambio en un siniestro hay alguien que tuvo una culpa. Finalmente, Araujo aclaró que estas intervenciones “lamentablemente no son nada agradable”, pero no busca entrar en confrontación sino “tratar de que cada Estrella Amarilla signifique para los demás la concientización de ser prudentes cuando estamos frente a un volante”.",2024-01-26,"Mavi Araujo, coordinadora provincial de la línea y miembro de Estrellas Amarillas, habló con la FM de las Misiones al respecto. El miércoles, en Eldorado, se repintaron las estrellas de Magalí Arzamendia y Elías Rosas, ambos fallecidos en siniestros viales.","Asistencia de víctimas de siniestros viales,Concientización,Eldorado,Estrellas Amarillas,FM 89.3,Línea 149 opción 2,Mavi Araujo","Línea 149, la importancia de asistir a víctimas de siniestros viales y a sus familias",https://www.primeraedicion.com.ar/nota/100816942/linea-149-la-importancia-de-asistir-a-victimas-de-siniestros-viales-y-a-sus-familias/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/01/Estrellas-Amarillas-aniversario-Magali-750x375.jpg
"Este domingo por la tarde sobre la ruta nacional 101 un automóvil perdió el control y terminó desbarrancándose dejando cinco fallecidos, entre ellos tres menores de edad. El siniestro fatal ocurrió este domingo alrededor de las 18.30 cuando la comisaría de Bernardo de Irigoyen fue alertada acerca del hecho, a la altura del paraje Telina, en esta jurisdicción. Raúl Lópes Dias de 48 años era el conductor del auto Toyota Corolla, que por causas que se tratan de establecer, despistó y se precipitó a un barranco, donde perdió la vida junto a Carina Maciel y tres menores de edad, según fuentes policiales. Este lunes las víctimas menores fueron identificadas como Agustina Maira Maciel de 9 años, Erica Fernanda Maciel de 6, y Felipe Lemes Do Amaral de un año. En el vehículo también viajaban Cristina Maciel (esposa del conductor) y se hija de seis meses , quienes fueron trasladados de urgencia al hospital de Irigoyen, donde fueron asistidos por la guardia médica de turno y posteriormente derivados al SAMIC Eldorado.  Voceros policiales informaron que las cinco víctimas fatales se domiciliaban en la zona, al igual que los dos heridos graves. PRIMERA EDICIÓN pudo confirmar en base a sus fuentes que al momento del hecho el automóvil se dirigía en sentido Bernardo de Irigoyen-San Antonio. El caso fue caratulado por los funcionarios policiales y en forma preventiva como “homicidio y lesiones en accidente de tránsito”, con intervención de la dependencia policial jurisdiccional y del Juzgado de Instrucción 1 de San Pedro, a cargo del magistrado Ariel Belda Palomar, quien ordenó se le remitan las actuaciones y pericias para la investigación pertinente, entre otras medidas de rigor. Las fuentes agregaron que el lugar donde se produjo el siniestro está ubicado en una zona rural del municipio, alejada del casco urbano , por la citada ruta nacional 101 y a mitad de camino entre las localidades de Bernardo de Irigoyen y San Antonio .",2024-02-11,"Fue tras un despiste sobre la ruta nacional 101. Falleció el conductor, una mujer y tres menores. Hay dos heridos graves, entre ellos, una bebé de seis meses.","Bernardo de Irigoyen,Despiste,fallecidos,Muertos,Ruta Nacional 101,siniestro fatal",Cinco muertos en un terrible siniestro vial en Bernardo de Irigoyen,https://www.primeraedicion.com.ar/nota/100833985/cinco-muertos-en-un-terrible-siniestro-vial-en-bernardo-de-irigoyen/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/02/Bernardo-de-Irigoyen-siniestro-vial-con-muertos-11-02-2024-750x375.jpg
"Como cada lunes, lamentablemente, PRIMERA EDICIÓN da parte de fallecidos debidos a siniestros viales ocurridos en las rutas misioneras a lo largo del fin de semana, principalmente. En poco más de 48 horas, ya son diez las personas fallecidas a raíz de siniestros fatales. Anoche, minutos antes de las medianoche, un motociclista perdió la vida tras ser impactado por un automóvil en jurisdicción de la localidad de San Martín, en la zona centro de Misiones. Cristian Alejandro Gonzales (demás datos se desconocen) guiaba un motocicleta Kimco 110cc. sobre la ruta provincial 103 cuando, a la altura de picada Barrero, fue colisionado de frente por un auto Volkswagen Gol Trend, que venía en sentido contrario , según la policía. A raíz del impacto, el motociclista perdió la vida en el lugar, mientras que el conductor del rodado mayor fue trasladado en ambulancia al hospital SAMIC de Oberá. Por otra parte, esta mañana de lunes, alrededor de las 5.20, un automovilista despistó y falleció sobre la ruta nacional 12, a la altura del kilómetro 1636, en Puerto Iguazú. El hombre conducía un Chevrolet Prisma gris cuando despistó sobre la arteria mencionada en sentido oeste-este, salió despedido del rodado y murió en el acto. Asimismo, el auto terminó totalmente en llamas tras el siniestro en un zona de cubierta de malezas, según fuentes policiales. La víctima fatal fue identificada como Juan Manuel Novillo de 31 años. En el lugar trabajaron personal de bomberos, Criminalística en la tareas de rigor, bioquímica y médico policial a los fines de examinar al óbito. Interviene el Juzgado de Instrucción 3 de Iguazú.  Con estos últimos dos casos, son diez los fallecidos a raíz de siniestros viales en poco más de 48 horas , una cifra impactante, pero que cada fin de semana -lamentablemente- se hace costumbre. El sábado, alrededor de las 4, un auto y un camión chocaron de frente sobre la ruta nacional 12, a la altura de Puerto Leoni. Como consecuencia del impacto, dos personas murieron. Media hora después de este siniestro fatal, pero en Garupá, un motociclista -aún no identificado- falleció tras despistar  en la intersección de la ruta nacional 12 y la calle Oro Verde. Asimismo, ayer domingo por la tarde, una familia de cinco integrantes perdió la vida en Bernardo de Irigoyen  a raíz de un despiste fatal sobre la ruta nacional 101. Este siniestro fatal también dejó dos personas heridas graves, una mujer y un bebé de un año aproximadamente. Este lunes se confirmó también el deceso de un cadete del Servicio Penitenciario Provincial que el sábado había quedado con muerte cerebral tras el impacto en el cráneo que sufrió al colisionar con una camioneta sobre la avenida Tulo Llamosas (ex ruta 12) a la altura del barrio Miguel Lanús de Posadas. Leandro Elías Candia, de 21 años , minutos antes había finalizado el turno de guardia en la Escuela de Cadetes de la fuerza de seguridad provincial sobre la avenida Cabo de Hornos, a pocas cuadras del lugar del siniestro. De acuerdo a fuentes consultadas por este Diario, Candia conducía una motocicleta Honda Wave y chocó con una Toyota Hilux al mando de un joven de 26 años. Esto ocurrió sobre la autovía Llamosas entre la avenida Juan Domingo Perón y calle Aparicio Almeida. Otras voces sumaron información respecto a la irregularidad detectada: el cadete no debía estar de guardia durante los días que no corresponden al período lectivo o de la instrucción del SPP del que formaba parte. “No es su función aún, es estudiante”, coincidieron.",2024-02-12,"El último siniestro fatal ocurrió esta madrugada en Puerto Iguazú, mientras que ayer minutos antes de la medianoche, en San Martín, un motociclista perdió la vida.","Choque moto y auto,motociclista fallecido,San Martín,siniestro fatal,Siniestros viales",Al menos 11 personas murieron en siniestros viales en 48 horas sobre rutas misioneras,https://www.primeraedicion.com.ar/nota/100834355/al-menos-11-personas-murieron-en-siniestros-viales-en-48-horas-sobre-rutas-misioneras/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/02/siniestro-fatal-puerto-iguazu-750x375.jpg
"Una mañana con demoras se vivió este miércoles en el microcentro posadeño debido a un siniestro vial que generó inconvenientes en el inicio de la jornada laboral. Ocurrió alrededor de las 7.50 e involucró  al exgobernador de Misiones, Ricardo Barrios Arrechea. De acuerdo a fuentes policiales, un taxi, al mando del Juan E. H. (65), colisionó en la parte media del lado izquierdo, a un automóvil marca Ford Titanium, que era conducido por quien supo conducir los destinos de la provincia entre los años 1983 y 1987.  El accidente no dejó heridos e intervino la comisaría primera de la capital provincial ",2024-02-28,Ocurrió esta mañana en pleno centro de Posadas. Afortunadamente no hubo heridos.,"#Posadas,Accidente de Tránsito,Siniestro vial",Exgobernador de Misiones protagonizó un siniestro vial,https://www.primeraedicion.com.ar/nota/100851812/exgobernador-de-misiones-protagonizo-un-siniestro-vial/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/02/Accidente-de-transito-en-Posadas-750x375.jpg
"El actor Roly Serrano , recordado en el corto tiempo por su papel de “Sapo” en la serie “El Marginal”, se encuentra internado en terapia intensiva luego de sufrir un siniestro vial anoche. El artista de 68 años iba conduciendo su camioneta este domingo por la noche sobre la ruta nacional 9 , a la altura de la ciudad bonaerense de Baradero , cuando chocó por detrás a un auto , que circulaba en el mismo sentido y donde iba un hombre de 35 años con su hijo de 6. Serrano se encontraba lúcido tras el siniestro vial, fue trasladado al hospital Lino Piñero de esta ciudad, donde sufrió una descompensación, por lo que debió ser derivado a terapia intensiva. De acuerdo al último parte médico, se encuentra con asistencia respiratoria , debido a la dificultad que tiene para respirar, como consecuencia de las lesiones sufridas, el tabaquismo y el sobrepeso. El Director Médico del Hospital de Baradero, Carlos Baliela, contó que el actor ingresó lúcido al centro de salud, con traumatismo de tórax y de cráneo, pero con que minutos después empezó a sentirse mal. “Le hicimos los estudios correspondientes y se decidió pasarlo a terapia del Hospital”, explicó. Además confirmó que su pronóstico es “reservado”. Según informó el sitio San Pedro Hoy, Baliela también confirmó que Serrano “está en condiciones de ser trasladado hacia Buenos Aires” y que sólo esperan “la confirmación por parte de su obra social”, para saber con exactitud adonde lo llevarán, trascendió. Por otra parte, el conductor del otro vehículo y su hijo también resultaron heridos y debieron ser trasladados a un centro asistencial de forma preventiva, aunque solo sufrieron heridas leves .  Fuente: Clarín.",2024-03-04,El artista conducía su camioneta anoche sobre la ruta nacional 9 cuando impactó por detrás a otro vehículo.,"Actor,choque,Roly Serrano,Siniestro vial,Terapia Intensiva",El actor Roly Serrano se encuentra en terapia intensiva tras un siniestro vial,https://www.primeraedicion.com.ar/nota/100853782/el-actor-roly-serrano-se-encuentra-en-terapia-intensiva-tras-un-siniestro-vial/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/03/roly-serrano-accidente-vial-750x375.jpg
"La mañana de este miércoles tuvo dos accidentes de magnitud en la ciudad de Posadas . Uno de ellos ocurrió en avenida San Martín y calle Blas Parera , donde un Renault Sedan (blanco), y un Ford Fiesta (bordó) chocaron y como resultado cuatro personas resultaron heridas , una de ella presentaba signos vitales “bajos” según informó la Policia en el lugar.   El tránsito se vio interrumpido y la policía trabajó en el lugar para determinar las causas del accidente. Por centímetros el Ford Fiesta no dañó la vivienda ubicada en la esquina del lugar, y pudo detenerse antes de impactar contra la misma. Se aguarda la ampliación de parte policial y médico para saber la situación de los ocupantes de los vehículos, como así también las casuas exactas del suceso.    Una publicación compartida por PRIMERA EDICION (@diarioprimeraedicion)",2024-03-06,Ocurrió en la mañana de este miércoles aproximadamente y los ocupantes de los vehículos (4) fueron trasladados de urgencia al hospital.,"#Posadas,avenida San Martín,Las Heras,Misiones,Siniestro vial",Posadas: siniestro vial entre avenida San Martín y Blas Parera dejó cuatro heridos,https://www.primeraedicion.com.ar/nota/100854628/posadas-siniestro-vial-entre-avenida-san-martin-y-blas-parera-dejo-cuatro-heridos/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/03/choque--750x375.jpg
"Durante la siesta del jueves 29 de diciembre de 2016, Elvio Eduardo Silvero conducía una camioneta utilitaria rumbo a su trabajo sobre la avenida López y Planes de Posadas. El instante dramático que le tocó atravesar duró dos segundos y siete años, hasta ayer que la Justicia lo absolvió de la acusación de “homicidio culposo en accidente de tránsito”. Dos segundos porque a las 15:13.02, en el cruce con la avenida San Martín una motocicleta, conducida por José Luis Ramírez de 32 años, impactó en la puerta y parte del guardabarro izquierdos de la Citroën Berlingo que manejaba Elvio Silvero. Ramírez perdió la vida seis días después por el traumatismo de cráneo que sufrió, entre otras lesiones. Desde el 4 de enero de 2017 y hasta la mañana de ayer, tercera jornada de debate ante la jueza Correccional y de Menores 1, Marcela Leiva, Elvio Silvero estuvo acusado de “homicidio culposo” y posiblemente condenado a seis años de prisión de cumplimiento efectivo. Su inocencia fue defendida por el abogado particular Adrián Benítez y la acusación recayó en la fiscal María Laura Álvarez. En el juicio se plantearon pruebas y testimonios, principalmente los que detallaron las evidencias accidentológicas que dejaron en claro que Silvero transitaba a 31 kilómetros por hora cuando ocurrió el impacto y que no cruzó la avenida San Martín en rojo y tampoco Ramírez con luz verde , porque los semáforos en este punto de la capital misionera no funcionaban en ese momento, tenían encendidas en posición intermitente el color amarillo y esto quedó registrado en la cámara instalada en la camioneta de Silvero. El video despejó dudas y fundamentó la pelea que sostuvieron Silvero y su defensa y que la fiscal Álvarez acompañó sin acusarlo de delito alguno en su alegato por lo que decantó la firma de su absolución por parte de la jueza Marcela Leiva. Se remarcó durante el debate que Ramírez condujo la motocicleta Motomel 110 bajo lluvia, sin freno delantero en condiciones, sin un espejo retrovisor y en ojotas. Pero los informes de Policía Científica también detallaron que la colisión fue del vehículo de menor tamaño contra la puerta izquierda del transporte al mando de Silvero. La causa se instruyó y fue elevada a juicio el Juzgado de Instrucción 7 de la Primera Circunscripción Judicial, por entonces con Carlos Jorge Giménez como juez al frente. Por tratarse de una acusación cuyo máximo de pena no superaba los seis años de prisión efectiva (artículo 84 Bis del Código Penal Argentino), en Misiones estos expedientes se elevan a los juzgados Correccionales y de Menores y se juzgan en debate oral y público con un tribunal unipersonal a cargo del juez respectivo.",2024-03-16,"En debate se comprobó que en el cruce de avenidas del accidente, el 29 de diciembre de 2016 en Posadas, no funcionaban los semáforos y que el motociclista que perdió la vida impactó contra la puerta izquierda de la camioneta utilitaria que manejaba a velocidad prudente.","#Judiciales,Absolución,Elvio Eduardo Silvero,José Luis Ramírez,Misiones,Siniestro vial",Absolvieron a un conductor que estuvo siete años acusado por homicidio en siniestro vial,https://www.primeraedicion.com.ar/nota/100860083/absolvieron-a-un-conductor-que-estuvo-siete-anos-acusado-por-homicidio-en-siniestro-vial/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/03/semaforo-prueba-750x375.jpg
"En la madrugada de emiércoles, tras un siniestro vial en en el kilómetro 1037 de la ruta nacional 14, falleció Eich Aleclides Nieto, de 28 años de edad. Según informes de la comisaría local, el incidente fue reportado cerca de la 0:30, cuand o Nieto circulaba a bordo de una Honda Titán 150cc y por causas que se tratan de establecer chocó con un camión Mercedes Benz. A pesar de los esfuerzos del personal médico y policial el motociclista falleció debido a las graves lesiones sufridas en el impacto. En el lugar trabajó personal de Criminalística de la UR-XIV y un médico policial. El magistrado a cargo dispuso que el cuerpo fuera entregado a sus familiares tras las diligencias correspondientes.",2024-03-27,Ocurrió durante la madrugada en Terciados Paraíso.,"Eich Aleclides Nieto,Misiones,Muerte,Siniestro vial,Terciados Paraíso",Motociclista falleció tras siniestro vial en la ruta nacional 14,https://www.primeraedicion.com.ar/nota/100864677/motociclista-fallecio-tras-siniestro-vial-en-la-ruta-nacional-14/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/03/camion-nieto-750x375.jpg
"Una mujer identificada como Romina Lovera , de 48 años, falleció luego de ser embestida por un automóvil mientras circulaba en bicicleta ayer por la tarde en la ex ruta provincial 227 de Puerto Esperanza. Según testigos, Lovera transitaba junto a otra persona por la mencionada ruta cuando un Fiat Siena la impactó y luego abandonó el lugar. El presunto responsable, de 34 años, se presentó más tarde en la comisaría local. La víctima fue trasladada en ambulancia al hospital local, pero falleció a causa de las graves lesiones sufridas. En el lugar trabajó personal de la Comisaría jurisdiccional junto a la División de Policía Científica y el juez  interviniente ordenó el secuestro del vehículo involucrado y que el cuerpo de la víctima fuera entregado a sus familiares. El conductor del Fiar quedó detenido a disposición de la Justicia.",2024-04-03,Ocurrió ayer por la tarde en la ex ruta provincial 227.,,Una mujer falleció tras siniestro vial en Puerto Esperanza,https://www.primeraedicion.com.ar/nota/100866893/una-mujer-fallecio-tras-siniestro-vial-en-puerto-esperanza/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/04/ciclista-muerte-750x375.jpg
"Cada día en Argentina mueren 10 personas en accidentes de tránsito , alcanza con mirar los titulares, la sección policial de los medios de comunicación para saber que es una realidad dolorosa que se registra a diario en rutas y calles del país.  Pero hay una realidad que urge que la sociedad y las autoridades reflexionen, que es la de esas personas que quedan con alguna discapacidad tras un siniestro vial. En diálogo con el programa Primera Plana que se emite por FM 89.3 Santa María de las Misiones , Estefanía Casadei, politóloga y consultora especialista en políticas públicas, contó detalles de un informe que elaboró desde la ONG Qydar, sobre esta problemática. Al comenzar la charla dejó en claro que no hay muchos datos sobre el tema porque generalmente las estadísticas oficiales no son sistemáticas   y casi siempre hacen foco en las víctimas fatales únicamente. En ese sentido afirmó que según la Organización Panamericana de la Salud (OPS) en nuestro país hay unas 15 mil personas que quedan con algún tipo de discapacidad a raíz de un accidente de tránsito. “Sabemos que hay 10 fallecidos por día en Argentina por accidente de tránsito, lo cual es el número altísimo, pero hay entre dos y tres personas por cada fallecido que resulta lesionada en cada uno de los accidentes de tránsito, así que cuando hablamos de los lesionados ese número se multiplica por dos o por tres y los lesionados graves muchas veces son estas personas, que luego van a arrastrar una secuela de por vida”, aseguró. Casadei explicó que seis de cada 10 heridos en accidentes de tránsito son personas que circulaban en moto y la mayoría de ellos son varones jóvenes de entre 15 y 34 años. La politóloga fue contundente al señalar que sin dudas el uso del casco “reduciría mucho tanto la siniestralidad fatal como la de lesionados y lesionados graves  porque  muchas veces estas discapacidades que quedan de manera permanente son a raíz de traumatismos cráneo encefálicos que se podrían prevenir perfectamente con el uso del casco”. Sobre el uso del casco a nivel país citó los resultados de un estudio de la Agencia Nacional de Seguridad Vial que indica que el NOA y NEA eran los dos regiones que tenían la menor proporción de uso del caso. “En el caso del NEA, el 39%de las personas utilizan el casco , mientras que en la región de Cuyo por ejemplo el 85% de los motociclistas lo utilizan”. Sobre esto, el informe de Qydar  expresa que la siniestralidad vial tienen altas posibilidades de evitarse  si se implementan políticas públicas, capacitación, sensibilización y cambios en el comportamiento de la población en materia de seguridad vial. Si bien siempre es prioritario el cuidado de la salud de aquellas personas que terminan lesionadas y con una discapacidad a raíz de accidentes de tránsito, no hay que obviar que la siniestralidad vial también genera un costo económico al sistémica público de Salud y este aspecto también fue analizado por la ONG. “El Estado tiene que saber cuánto gasta en responder a estos accidentes de tránsito, sobre todo para el momento que tiene que priorizar algún tipo de inversión ya sea en capacitación, concientización, o incluso en mejorar la infraestructura vial que tenemos” dijo en la charla con FM 89.3 . El estudio concluyó que, considerando a los siniestros con víctimas fallecidas, heridos graves y leves, el costo económico de la siniestralidad vial en Argentina alcanza anualmente un 1,7% del Producto Bruto Interno (PBI). Las tendencias indican que, de no aumentar la eficacia de las acciones preventivas, tanto por parte del estado como de la sociedad civil y cada individuo, la siniestralidad vial seguirá en aumento y pudiendo llegar a convertirse en una crisis mundial de salud pública. Durante la entrevista los conductores del programa Primera Plana hicieron un ping pong sobre medidas que se implementaron en Misiones y otras provincias para tratar de reducir y evitar la siniestralidad fatal. Alcohol Cero, sí.  Creo que hay un estudio de CESVI  que menciona que en uno de cada dos accidentes de tránsito   interviene el alcohol,  es decir hay una persona que  estuvo bebiendo y y no lo debía hacer, o sea que Alcohol Cero totalmente. Hay una iniciativa de Naciones Unidas que se llama “Calles por la vida” donde dice y sugiere de manera vehemente que la  velocidad máxima en zonas urbanas tiene que ser de 30 KM/h  y con esto reduciríamos mucho la posibilidad al menos de de tener víctimas fatales en un accidente sobre todo a los que se llaman usuarios vulnerables que son los ciclistas, motociclistas y peatones. Obviamente el tema de la seguridad de las rutas también es muy importante, pero también tomemos conciencia de que también hay muchos accidentes urbanos. Entonces  sí, controlemos las velocidades máximas en rutas, pero también controlemos las velocidades máximas en zonas urbanas que a veces nos parece que es menos importante, pero sin embargo las estadísticas muestran lo contrario. Es importante hacer la verificación técnica y sobre todo controlar (…) si existe la VTV pero no hay nadie que esté controlando que todos los vehículos que circulan la cumplan estamos como en un limbo. Tiene que existir esa verificación  pero tiene que haber controles para que realmente se cumpla  en todo el parque automotor.  Ese “picadito” de preguntas incluyó el tema de los menores que manejan . Sobre este tema Estefanía Casadei fue clara al indicar que es importante que se cumplan la edades mínimas  para manejar ,  que las personas que circulan en moto o cualquier otro vehículo  y obtengan  la licencia de conducir  hagan el curso. ” Que se cumpla la edad mínima para obtener la licencia, que se exija que esa persona conozca las cuestiones mínimas de seguridad vial y obviamente en caso de los motociclistas que se les exijan el uso del casco”. La siniestralidad vial, indicó la especialista en políticas públicas, es un tema sobre el cual no se habla  mucho en redes sociales, en medios de comunicación, en los distintos espacios, cuando es un hecho que muchas personas mueren en accidentes de tránsito y otras terminan con serias lesiones que las dejan con algún tipo de discapacidad. “En Argentina se habla de la seguridad globalmente, pero tenemos cinco veces más probabilidad de morir por un accidente de tránsito que por un hecho de inseguridad y es un un tema que  no lo tenemos tanto en el radar. Por ahí, porque también tenemos mucha más responsabilidad nosotros como conductores, entonces me parece muy importante que se concientice, se hable más sobre este tema y se creen estadísticas, información útil para que todos la podamos conocer”.",2024-04-17,"Por año en Argentina, 15 mil personas quedan con algún tipo de discapacidad a raíz de siniestros viales, señaló a FM de las Misiones Estefanía Casadei, politóloga y consultora especialista en políticas públicas.","Estefanía Casadei,FM 89.3,Personas con discapacidad,Seguridad vial,Siniestros viales,Tránsito",Los siniestros viales dejan a miles de personas con algún tipo de discapacidad,https://www.primeraedicion.com.ar/nota/100871835/la-inseguridad-vial-deja-a-miles-de-personas-con-algun-tipo-de-discapacidad/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/02/Siniestro-vial-tematica.jpg
